dyad,id_1,id_2,node_1,node_2,dyad_id,sex_1,sex_2,age_1,age_2,family_1,family_2,clique_1,clique_2,pair_type,edge,event_count,age_cat_1,age_cat_2,age_dyad,age_diff,dem_class_1,dem_class_2,dem_dyad,dem_dyad_f,dem_diff,sex_dyad,sex_diff,apart
M39_U10,M39,U10,83,101,6456,M,U,6,1,NA,F43,NA,2,no_group,0.15308864810378342,3,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,17
M39_U11,M39,U11,83,102,6457,M,U,6,2,NA,F46,NA,4,no_group,0.11297451374244534,3,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,17
M39_U12,M39,U12,83,103,6458,M,U,6,2,NA,F36,NA,4,no_group,0.21822986504764535,10,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,10
M39_U13,M39,U13,83,104,6459,M,U,6,2,NA,F20,NA,8,no_group,0.2253164614827717,4,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,16
M39_U14,M39,U14,83,105,6460,M,U,6,2,NA,F13,NA,6,no_group,0.17615546976477073,3,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,17
M39_U15,M39,U15,83,106,6461,M,U,6,2,NA,F44,NA,4,no_group,0.29589006630741965,6,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,14
M39_U16,M39,U16,83,107,6462,M,U,6,2,NA,F23,NA,6,no_group,0.19511846503420488,5,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,15
M39_U17,M39,U17,83,108,6463,M,U,6,2,NA,F37,NA,2,no_group,0.16150277709976432,2,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,18
M39_U18,M39,U18,83,109,6464,M,U,6,2,NA,F42,NA,8,no_group,0.3559701411783959,5,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,15
M39_U19,M39,U19,83,110,6465,M,U,6,2,NA,F38,NA,7,no_group,0.2098069134379042,2,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,18
M39_U20,M39,U20,83,112,6467,M,U,6,2,NA,F49,NA,1,no_group,0.29101103114496235,7,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,13
M40_M41,M40,M41,85,85,6511,M,M,6,7,NA,NA,NA,NA,no_group,0.15506867236578592,3,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,17
M40_M42,M40,M42,85,86,6512,M,M,6,7,NA,NA,NA,NA,no_group,0.14962021617673169,3,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,17
M40_M43,M40,M43,85,87,6513,M,M,6,7,NA,NA,NA,NA,no_group,0.21268713925437135,3,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,17
M40_M44,M40,M44,85,88,6514,M,M,6,7,NA,NA,NA,NA,no_group,0.3420050124270276,5,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,15
M40_M45,M40,M45,85,89,6515,M,M,6,7,NA,NA,NA,NA,no_group,0.2002436665960487,3,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,17
M40_M46,M40,M46,85,90,6516,M,M,6,7,NA,NA,NA,NA,no_group,0.06860420401134945,1,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,19
M40_M47,M40,M47,85,91,6517,M,M,6,7,NA,NA,NA,NA,no_group,0.17947560605765456,5,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,15
M40_M48,M40,M48,85,92,6518,M,M,6,7,NA,NA,NA,NA,no_group,0.21829027966796063,3,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,17
M40_M49,M40,M49,85,93,6519,M,M,6,7,NA,NA,NA,NA,no_group,0.1085507321709795,4,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,16
M40_M50,M40,M50,85,95,6521,M,M,6,7,NA,NA,NA,NA,no_group,0.1353104785582234,0,A,A,A_A,1,AM,AM,AM_AM,7,0,M_M,0,20
F1_M40,F1,M40,1,84,84,F,M,3,6,NA,NA,6,NA,no_group,0.11568448795606869,2,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,18
F2_M40,F2,M40,12,84,1327,F,M,3,6,NA,NA,3,NA,no_group,0.18844419638904145,3,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,17
F3_M40,F3,M40,23,84,2449,F,M,3,6,NA,NA,8,NA,no_group,0.1681330367649733,3,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,17
F4_M40,F4,M40,34,84,3450,F,M,3,6,NA,NA,2,NA,no_group,0.21561944129625837,6,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,14
F5_M40,F5,M40,45,84,4330,F,M,3,6,NA,NA,4,NA,no_group,0.2195508290465918,1,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,19
F6_M40,F6,M40,47,84,4477,F,M,3,6,NA,NA,8,NA,no_group,0.22821608452315065,5,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,15
F7_M40,F7,M40,48,84,4549,F,M,3,6,NA,NA,2,NA,no_group,0.2985628098742137,6,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,14
F8_M40,F8,M40,49,84,4620,F,M,3,6,NA,NA,5,NA,no_group,0.17876936248769387,3,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,17
F9_M40,F9,M40,50,84,4690,F,M,3,6,NA,NA,3,NA,no_group,0.20871997994442795,6,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,14
F10_M40,F10,M40,2,84,202,F,M,3,6,NA,NA,8,NA,no_group,0.1973874895767638,5,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,15
F11_M40,F11,M40,3,84,319,F,M,4,6,NA,NA,8,NA,no_group,0.17743177431038165,3,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,17
F12_M40,F12,M40,4,84,435,F,M,4,6,NA,NA,2,NA,no_group,0.17326853107793477,6,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,14
F13_M40,F13,M40,5,84,550,F,M,4,6,U14,NA,6,NA,no_group,0.24882617195390508,5,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,15
F14_M40,F14,M40,6,84,664,F,M,4,6,NA,NA,3,NA,no_group,0.18271650832073702,2,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,18
F15_M40,F15,M40,7,84,777,F,M,4,6,U5,NA,6,NA,no_group,0.16147210684833008,3,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,17
F16_M40,F16,M40,8,84,889,F,M,4,6,NA,NA,7,NA,no_group,0.2240821852313953,7,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,13
F17_M40,F17,M40,9,84,1000,F,M,4,6,NA,NA,6,NA,no_group,0.15670135059880175,2,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,18
F18_M40,F18,M40,10,84,1110,F,M,4,6,NA,NA,2,NA,no_group,0.17551853441782045,4,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,16
F19_M40,F19,M40,11,84,1219,F,M,4,6,U4,NA,1,NA,no_group,0.22184488514335057,4,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,16
F20_M40,F20,M40,13,84,1434,F,M,4,6,U13,NA,8,NA,no_group,0.21937657908313216,5,P,A,A_P,2,PF,AM,AM_PF,10,1,F_M,1,15
F21_M40,F21,M40,14,84,1540,F,M,5,6,U2,NA,8,NA,no_group,0.26532823226507507,6,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,14
F22_M40,F22,M40,15,84,1645,F,M,5,6,NA,NA,7,NA,no_group,0.12954533053017248,2,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,18
F23_M40,F23,M40,16,84,1749,F,M,5,6,U16,NA,6,NA,no_group,0.27391553835330223,4,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,16
F24_M40,F24,M40,17,84,1852,F,M,5,6,NA,NA,6,NA,no_group,0.16573325227109895,4,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,16
F25_M40,F25,M40,18,84,1954,F,M,5,6,U6,NA,1,NA,no_group,0.1932535601992846,4,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,16
F26_M40,F26,M40,19,84,2055,F,M,5,6,NA,NA,4,NA,no_group,0.10929973409071697,0,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,20
F27_M40,F27,M40,20,84,2155,F,M,5,6,U8,NA,4,NA,no_group,0.19456142375588906,4,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,16
F28_M40,F28,M40,21,84,2254,F,M,5,6,NA,NA,8,NA,no_group,0.30117734625285425,5,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,15
F29_M40,F29,M40,22,84,2352,F,M,5,6,U7,NA,2,NA,no_group,0.18429066124069304,4,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,16
F30_M40,F30,M40,24,84,2545,F,M,5,6,NA,NA,4,NA,no_group,0.19913401275062026,5,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,15
F31_M40,F31,M40,25,84,2640,F,M,6,6,NA,NA,3,NA,no_group,0.17709767303389098,5,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,15
F32_M40,F32,M40,26,84,2734,F,M,6,6,NA,NA,1,NA,no_group,0.24046995499966287,2,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,18
F33_M40,F33,M40,27,84,2827,F,M,6,6,NA,NA,6,NA,no_group,0.16952643575027032,7,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,13
F34_M40,F34,M40,28,84,2919,F,M,6,6,NA,NA,5,NA,no_group,0.25652650667956317,7,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,13
F35_M40,F35,M40,29,84,3010,F,M,6,6,NA,NA,8,NA,no_group,0.20088396318942747,5,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,15
F36_M40,F36,M40,30,84,3100,F,M,6,6,U12,NA,4,NA,no_group,0.2210130468153678,5,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,15
F37_M40,F37,M40,31,84,3189,F,M,6,6,U17,NA,2,NA,no_group,0.21217239541933675,3,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,17
F38_M40,F38,M40,32,84,3277,F,M,6,6,U19,NA,7,NA,no_group,0.1988207436558166,3,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,17
F39_M40,F39,M40,33,84,3364,F,M,6,6,NA,NA,8,NA,no_group,0.21060454239213494,4,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,16
F40_M40,F40,M40,35,84,3535,F,M,6,6,NA,NA,8,NA,no_group,0.2258301217074018,5,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,15
F41_M40,F41,M40,36,84,3619,F,M,7,6,U9,NA,6,NA,no_group,0.17486945386829666,5,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,15
F42_M40,F42,M40,37,84,3702,F,M,7,6,U18,NA,8,NA,no_group,0.303689295995478,3,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,17
F43_M40,F43,M40,38,84,3784,F,M,7,6,U10,NA,2,NA,no_group,0.28470152706711677,6,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,14
F44_M40,F44,M40,39,84,3865,F,M,7,6,U15,NA,4,NA,no_group,0.1787914631424443,1,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,19
F45_M40,F45,M40,40,84,3945,F,M,7,6,NA,NA,3,NA,no_group,0.29745335782033433,3,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,17
F46_M40,F46,M40,41,84,4024,F,M,7,6,U11,NA,4,NA,no_group,0.2225476053263301,4,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,16
F47_M40,F47,M40,42,84,4102,F,M,7,6,NA,NA,1,NA,no_group,0.07423077966309946,1,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,19
F48_M40,F48,M40,43,84,4179,F,M,7,6,U3,NA,8,NA,no_group,0.29530979413825253,5,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,15
F49_M40,F49,M40,44,84,4255,F,M,7,6,U20,NA,1,NA,no_group,0.16684631480334733,2,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,18
F50_M40,F50,M40,46,84,4404,F,M,7,6,U1,NA,4,NA,no_group,0.2541676494894258,5,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,15
M40_U1,M40,U1,85,100,6526,M,U,6,1,NA,F50,NA,4,no_group,0.24813893596805864,2,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,18
M40_U2,M40,U2,85,111,6537,M,U,6,1,NA,F21,NA,8,no_group,0.15143717294702488,0,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,20
M40_U3,M40,U3,85,113,6539,M,U,6,1,NA,F48,NA,8,no_group,0.17638044876707903,6,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,14
M40_U4,M40,U4,85,114,6540,M,U,6,1,NA,F19,NA,1,no_group,0.10155115428832669,3,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,17
M40_U5,M40,U5,85,115,6541,M,U,6,1,NA,F15,NA,6,no_group,0.12866608877332233,2,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,18
M40_U6,M40,U6,85,116,6542,M,U,6,1,NA,F25,NA,1,no_group,0.20463418656734386,2,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,18
M40_U7,M40,U7,85,117,6543,M,U,6,1,NA,F29,NA,2,no_group,0.2672263497969263,4,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,16
M40_U8,M40,U8,85,118,6544,M,U,6,1,NA,F27,NA,4,no_group,0.2862239595333888,2,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,18
M40_U9,M40,U9,85,119,6545,M,U,6,1,NA,F41,NA,6,no_group,0.17918051589820064,1,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,19
M40_U10,M40,U10,85,101,6527,M,U,6,1,NA,F43,NA,2,no_group,0.16443504648544913,4,A,C,A_C,5,AM,CU,AM_CU,8,1,M_U,1,16
M40_U11,M40,U11,85,102,6528,M,U,6,2,NA,F46,NA,4,no_group,0.24826365666123326,2,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,18
M40_U12,M40,U12,85,103,6529,M,U,6,2,NA,F36,NA,4,no_group,0.13320235474253542,3,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,17
M40_U13,M40,U13,85,104,6530,M,U,6,2,NA,F20,NA,8,no_group,0.14208781904502146,3,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,17
M40_U14,M40,U14,85,105,6531,M,U,6,2,NA,F13,NA,6,no_group,0.20349403122639645,4,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,16
M40_U15,M40,U15,85,106,6532,M,U,6,2,NA,F44,NA,4,no_group,0.15317774242606103,1,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,19
M40_U16,M40,U16,85,107,6533,M,U,6,2,NA,F23,NA,6,no_group,0.11776800559530971,4,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,16
M40_U17,M40,U17,85,108,6534,M,U,6,2,NA,F37,NA,2,no_group,0.1204490295806933,2,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,18
M40_U18,M40,U18,85,109,6535,M,U,6,2,NA,F42,NA,8,no_group,0.2273566665016878,5,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,15
M40_U19,M40,U19,85,110,6536,M,U,6,2,NA,F38,NA,7,no_group,0.2037508593842924,5,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,15
M40_U20,M40,U20,85,112,6538,M,U,6,2,NA,F49,NA,1,no_group,0.1983962816254799,2,A,J,A_J,4,AM,JU,AM_JU,9,1,M_U,1,18
M41_M42,M41,M42,86,86,6546,M,M,7,7,NA,NA,NA,NA,no_group,0.21626131242696636,3,A,A,A_A,0,AM,AM,AM_AM,7,0,M_M,0,17
M41_M43,M41,M43,86,87,6547,M,M,7,7,NA,NA,NA,NA,no_group,0.20254145760178574,2,A,A,A_A,0,AM,AM,AM_AM,7,0,M_M,0,18
M41_M44,M41,M44,86,88,6548,M,M,7,7,NA,NA,NA,NA,no_group,0.2995330530317709,7,A,A,A_A,0,AM,AM,AM_AM,7,0,M_M,0,13
M41_M45,M41,M45,86,89,6549,M,M,7,7,NA,NA,NA,NA,no_group,0.1767740451125631,4,A,A,A_A,0,AM,AM,AM_AM,7,0,M_M,0,16
M41_M46,M41,M46,86,90,6550,M,M,7,7,NA,NA,NA,NA,no_group,0.38878578492749793,8,A,A,A_A,0,AM,AM,AM_AM,7,0,M_M,0,12
M41_M47,M41,M47,86,91,6551,M,M,7,7,NA,NA,NA,NA,no_group,0.2518774832697483,6,A,A,A_A,0,AM,AM,AM_AM,7,0,M_M,0,14
M41_M48,M41,M48,86,92,6552,M,M,7,7,NA,NA,NA,NA,no_group,0.28551059541879187,6,A,A,A_A,0,AM,AM,AM_AM,7,0,M_M,0,14
M41_M49,M41,M49,86,93,6553,M,M,7,7,NA,NA,NA,NA,no_group,0.1674116148657039,3,A,A,A_A,0,AM,AM,AM_AM,7,0,M_M,0,17
M41_M50,M41,M50,86,95,6555,M,M,7,7,NA,NA,NA,NA,no_group,0.19978698200237513,3,A,A,A_A,0,AM,AM,AM_AM,7,0,M_M,0,17
F1_M41,F1,M41,1,85,85,F,M,3,7,NA,NA,6,NA,no_group,0.25257322167011753,5,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,15
F2_M41,F2,M41,12,85,1328,F,M,3,7,NA,NA,3,NA,no_group,0.21890277220566465,4,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,16
F3_M41,F3,M41,23,85,2450,F,M,3,7,NA,NA,8,NA,no_group,0.21764117100129715,3,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,17
F4_M41,F4,M41,34,85,3451,F,M,3,7,NA,NA,2,NA,no_group,0.2498034841204671,3,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,17
F5_M41,F5,M41,45,85,4331,F,M,3,7,NA,NA,4,NA,no_group,0.1378387465214694,4,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,16
F6_M41,F6,M41,47,85,4478,F,M,3,7,NA,NA,8,NA,no_group,0.2599270219378231,9,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,11
F7_M41,F7,M41,48,85,4550,F,M,3,7,NA,NA,2,NA,no_group,0.28078406670321654,4,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,16
F8_M41,F8,M41,49,85,4621,F,M,3,7,NA,NA,5,NA,no_group,0.31347118754747993,7,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,13
F9_M41,F9,M41,50,85,4691,F,M,3,7,NA,NA,3,NA,no_group,0.18855555547124078,3,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,17
F10_M41,F10,M41,2,85,203,F,M,3,7,NA,NA,8,NA,no_group,0.1701063859349195,3,P,A,A_P,4,PF,AM,AM_PF,10,1,F_M,1,17
F11_M41,F11,M41,3,85,320,F,M,4,7,NA,NA,8,NA,no_group,0.10956754208474205,2,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,18
F12_M41,F12,M41,4,85,436,F,M,4,7,NA,NA,2,NA,no_group,0.1922237237868961,5,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,15
F13_M41,F13,M41,5,85,551,F,M,4,7,U14,NA,6,NA,no_group,0.24357188389432183,5,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,15
F14_M41,F14,M41,6,85,665,F,M,4,7,NA,NA,3,NA,no_group,0.23795826460057892,5,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,15
F15_M41,F15,M41,7,85,778,F,M,4,7,U5,NA,6,NA,no_group,0.2995309462440007,7,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,13
F16_M41,F16,M41,8,85,890,F,M,4,7,NA,NA,7,NA,no_group,0.11569567168318626,4,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,16
F17_M41,F17,M41,9,85,1001,F,M,4,7,NA,NA,6,NA,no_group,0.17055163739192064,1,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,19
F18_M41,F18,M41,10,85,1111,F,M,4,7,NA,NA,2,NA,no_group,0.18938898653455224,3,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,17
F19_M41,F19,M41,11,85,1220,F,M,4,7,U4,NA,1,NA,no_group,0.08376911167081078,0,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,20
F20_M41,F20,M41,13,85,1435,F,M,4,7,U13,NA,8,NA,no_group,0.2707224976688678,5,P,A,A_P,3,PF,AM,AM_PF,10,1,F_M,1,15
F21_M41,F21,M41,14,85,1541,F,M,5,7,U2,NA,8,NA,no_group,0.17094434295667577,6,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,14
F22_M41,F22,M41,15,85,1646,F,M,5,7,NA,NA,7,NA,no_group,0.24631647048058986,3,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,17
F23_M41,F23,M41,16,85,1750,F,M,5,7,U16,NA,6,NA,no_group,0.1861172633640854,6,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,14
F24_M41,F24,M41,17,85,1853,F,M,5,7,NA,NA,6,NA,no_group,0.3127819862974233,4,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,16
F25_M41,F25,M41,18,85,1955,F,M,5,7,U6,NA,1,NA,no_group,0.21413555988240224,5,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,15
F26_M41,F26,M41,19,85,2056,F,M,5,7,NA,NA,4,NA,no_group,0.09107688527616163,0,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,20
F27_M41,F27,M41,20,85,2156,F,M,5,7,U8,NA,4,NA,no_group,0.13557854831663022,1,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,19
F28_M41,F28,M41,21,85,2255,F,M,5,7,NA,NA,8,NA,no_group,0.1653108067544697,5,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,15
F29_M41,F29,M41,22,85,2353,F,M,5,7,U7,NA,2,NA,no_group,0.110826638129869,4,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,16
F30_M41,F30,M41,24,85,2546,F,M,5,7,NA,NA,4,NA,no_group,0.23423603161435225,7,A,A,A_A,2,AF,AM,AF_AM,2,1,F_M,1,13
F31_M41,F31,M41,25,85,2641,F,M,6,7,NA,NA,3,NA,no_group,0.18921454929436393,2,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,18
F32_M41,F32,M41,26,85,2735,F,M,6,7,NA,NA,1,NA,no_group,0.2355610285444147,6,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,14
F33_M41,F33,M41,27,85,2828,F,M,6,7,NA,NA,6,NA,no_group,0.14307649221573793,4,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,16
F34_M41,F34,M41,28,85,2920,F,M,6,7,NA,NA,5,NA,no_group,0.18366557545902013,5,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,15
F35_M41,F35,M41,29,85,3011,F,M,6,7,NA,NA,8,NA,no_group,0.16680475492476696,2,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,18
F36_M41,F36,M41,30,85,3101,F,M,6,7,U12,NA,4,NA,no_group,0.22099818946974284,3,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,17
F37_M41,F37,M41,31,85,3190,F,M,6,7,U17,NA,2,NA,no_group,0.20977389138057412,5,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,15
F38_M41,F38,M41,32,85,3278,F,M,6,7,U19,NA,7,NA,no_group,0.3336002204997262,6,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,14
F39_M41,F39,M41,33,85,3365,F,M,6,7,NA,NA,8,NA,no_group,0.2068760727973343,2,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,18
F40_M41,F40,M41,35,85,3536,F,M,6,7,NA,NA,8,NA,no_group,0.21539269459621393,4,A,A,A_A,1,AF,AM,AF_AM,2,1,F_M,1,16
F41_M41,F41,M41,36,85,3620,F,M,7,7,U9,NA,6,NA,no_group,0.16846396927824198,3,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,17
F42_M41,F42,M41,37,85,3703,F,M,7,7,U18,NA,8,NA,no_group,0.25227675372425307,6,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,14
F43_M41,F43,M41,38,85,3785,F,M,7,7,U10,NA,2,NA,no_group,0.19477914680779818,3,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,17
F44_M41,F44,M41,39,85,3866,F,M,7,7,U15,NA,4,NA,no_group,0.25836172445431704,5,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,15
F45_M41,F45,M41,40,85,3946,F,M,7,7,NA,NA,3,NA,no_group,0.16541576707884242,1,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,19
F46_M41,F46,M41,41,85,4025,F,M,7,7,U11,NA,4,NA,no_group,0.2923379239259567,6,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,14
F47_M41,F47,M41,42,85,4103,F,M,7,7,NA,NA,1,NA,no_group,0.3775783280995747,7,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,13
F48_M41,F48,M41,43,85,4180,F,M,7,7,U3,NA,8,NA,no_group,0.21547683482024135,6,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,14
F49_M41,F49,M41,44,85,4256,F,M,7,7,U20,NA,1,NA,no_group,0.11013335085208442,1,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,19
F50_M41,F50,M41,46,85,4405,F,M,7,7,U1,NA,4,NA,no_group,0.25356838351886213,5,A,A,A_A,0,AF,AM,AF_AM,2,1,F_M,1,15
M41_U1,M41,U1,86,100,6560,M,U,7,1,NA,F50,NA,4,no_group,0.12992986667005602,4,A,C,A_C,6,AM,CU,AM_CU,8,1,M_U,1,16
M41_U2,M41,U2,86,111,6571,M,U,7,1,NA,F21,NA,8,no_group,0.11258643390377024,1,A,C,A_C,6,AM,CU,AM_CU,8,1,M_U,1,19
M41_U3,M41,U3,86,113,6573,M,U,7,1,NA,F48,NA,8,no_group,0.32887489703106587,6,A,C,A_C,6,AM,CU,AM_CU,8,1,M_U,1,14
M41_U4,M41,U4,86,114,6574,M,U,7,1,NA,F19,NA,1,no_group,0.10173319370716591,4,A,C,A_C,6,AM,CU,AM_CU,8,1,M_U,1,16
M41_U5,M41,U5,86,115,6575,M,U,7,1,NA,F15,NA,6,no_group,0.22986583267570693,8,A,C,A_C,6,AM,CU,AM_CU,8,1,M_U,1,12
M41_U6,M41,U6,86,116,6576,M,U,7,1,NA,F25,NA,1,no_group,0.2037050278632081,2,A,C,A_C,6,AM,CU,AM_CU,8,1,M_U,1,18
M41_U7,M41,U7,86,117,6577,M,U,7,1,NA,F29,NA,2,no_group,0.19300146442092042,3,A,C,A_C,6,AM,CU,AM_CU,8,1,M_U,1,17
M41_U8,M41,U8,86,118,6578,M,U,7,1,NA,F27,NA,4,no_group,0.25929788754174393,7,A,C,A_C,6,AM,CU,AM_CU,8,1,M_U,1,13
M41_U9,M41,U9,86,119,6579,M,U,7,1,NA,F41,NA,6,no_group,0.1769642204005903,2,A,C,A_C,6,AM,CU,AM_CU,8,1,M_U,1,18
